5.687     -78.671     304.7243358     -38.3572212
5.687     -78.521     304.7514985     -38.5057044
5.687     -78.371     304.7787735     -38.6541812
5.687     -78.221     304.8061618     -38.8026517
5.687     -78.071     304.8336645     -38.9511158
5.687     -77.921     304.8612826     -39.0995734
5.687     -77.771     304.8890172     -39.2480245
5.687     -77.621     304.9168696     -39.3964689
5.687     -77.471     304.9448407     -39.5449067
5.687     -77.321     304.9729317     -39.6933377
5.687     -77.171     305.0011438     -39.8417620
5.687     -77.021     305.0294781     -39.9901794
5.687     -76.871     305.0579358     -40.1385898
5.687     -76.721     305.0865181     -40.2869933
5.687     -76.571     305.1152262     -40.4353897
5.687     -76.421     305.1440612     -40.5837789
5.687     -76.271     305.1730245     -40.7321610
5.687     -76.121     305.2021173     -40.8805358
5.687     -75.971     305.2313408     -41.0289032
5.687     -75.821     305.2606962     -41.1772632
5.687     -75.671     305.2901850     -41.3256158
5.687     -75.521     305.3198083     -41.4739608
5.687     -75.371     305.3495676     -41.6222981
5.687     -75.221     305.3794640     -41.7706278
5.687     -75.071     305.4094991     -41.9189496
5.687     -74.921     305.4396741     -42.0672636
5.687     -74.771     305.4699904     -42.2155696
5.687     -74.621     305.5004494     -42.3638677
5.687     -74.471     305.5310525     -42.5121576
5.687     -74.321     305.5618012     -42.6604393
5.687     -74.171     305.5926969     -42.8087128
5.687     -74.021     305.6237411     -42.9569780
5.687     -73.871     305.6549353     -43.1052347
5.687     -73.721     305.6862809     -43.2534829
5.687     -73.571     305.7177795     -43.4017225
5.687     -73.421     305.7494325     -43.5499534
5.687     -73.271     305.7812417     -43.6981755
5.687     -73.121     305.8132085     -43.8463888
5.687     -72.971     305.8453346     -43.9945931
5.687     -72.821     305.8776215     -44.1427884
5.687     -72.671     305.9100710     -44.2909745
5.687     -72.521     305.9426845     -44.4391514
5.687     -72.371     305.9754639     -44.5873189
5.687     -72.221     306.0084109     -44.7354771
5.687     -72.071     306.0415271     -44.8836257
5.687     -71.921     306.0748143     -45.0317647
5.687     -71.771     306.1082743     -45.1798940
5.687     -71.621     306.1419088     -45.3280135
5.687     -71.471     306.1757196     -45.4761230
5.687     -71.321     306.2097087     -45.6242225
5.687     -71.171     306.2438778     -45.7723119
5.687     -71.021     306.2782289     -45.9203910
5.687     -70.871     306.3127638     -46.0684598
5.687     -70.721     306.3474844     -46.2165182
5.687     -70.571     306.3823928     -46.3645659
5.687     -70.421     306.4174909     -46.5126030
5.687     -70.271     306.4527808     -46.6606293
5.687     -70.121     306.4882644     -46.8086447
5.687     -69.971     306.5239438     -46.9566491
5.687     -69.821     306.5598211     -47.1046423
5.687     -69.671     306.5958985     -47.2526242
5.687     -69.521     306.6321780     -47.4005948
5.687     -69.371     306.6686619     -47.5485538
5.687     -69.221     306.7053523     -47.6965013
5.687     -69.071     306.7422516     -47.8444369
5.687     -68.921     306.7793619     -47.9923607
5.687     -68.771     306.8166856     -48.1402724
5.687     -68.621     306.8542249     -48.2881720
5.687     -68.471     306.8919823     -48.4360593
5.687     -68.321     306.9299602     -48.5839342
5.687     -68.171     306.9681609     -48.7317965
5.687     -68.021     307.0065870     -48.8796461
5.687     -67.871     307.0452409     -49.0274829
5.687     -67.721     307.0841252     -49.1753067
5.687     -67.571     307.1232424     -49.3231173
5.687     -67.421     307.1625951     -49.4709147
5.687     -67.271     307.2021860     -49.6186986
5.687     -67.121     307.2420178     -49.7664690
5.687     -66.971     307.2820931     -49.9142256
5.687     -66.821     307.3224148     -50.0619684
5.687     -66.671     307.3629856     -50.2096970
5.687     -66.521     307.4038083     -50.3574115
5.687     -66.371     307.4448859     -50.5051116
5.687     -66.221     307.4862212     -50.6527971
5.687     -66.071     307.5278173     -50.8004679
5.687     -65.921     307.5696771     -50.9481238
5.687     -65.771     307.6118036     -51.0957647
5.687     -65.621     307.6542000     -51.2433904
5.687     -65.471     307.6968694     -51.3910006
5.687     -65.321     307.7398151     -51.5385952
5.687     -65.171     307.7830401     -51.6861741
5.687     -65.021     307.8265479     -51.8337370
5.687     -64.871     307.8703417     -51.9812837
5.687     -64.721     307.9144250     -52.1288141
5.687     -64.571     307.9588012     -52.2763279
5.687     -64.421     308.0034737     -52.4238250
5.687     -64.271     308.0484461     -52.5713052
5.687     -64.121     308.0937220     -52.7187682
5.687     -63.971     308.1393051     -52.8662138
5.687     -63.821     308.1851991     -53.0136419
5.837     -78.671     304.6871290     -38.3613535
5.837     -78.521     304.7137296     -38.5098993
5.837     -78.371     304.7404402     -38.6584390
5.837     -78.221     304.7672618     -38.8069726
5.837     -78.071     304.7941955     -38.9555001
5.837     -77.921     304.8212424     -39.1040213
5.837     -77.771     304.8484034     -39.2525363
5.837     -77.621     304.8756797     -39.4010449
5.837     -77.471     304.9030725     -39.5495471
5.837     -77.321     304.9305827     -39.6980429
5.837     -77.171     304.9582116     -39.8465322
5.837     -77.021     304.9859602     -39.9950149
5.837     -76.871     305.0138298     -40.1434909
5.837     -76.721     305.0418214     -40.2919602
5.837     -76.571     305.0699363     -40.4404228
5.837     -76.421     305.0981757     -40.5888785
5.837     -76.271     305.1265407     -40.7373273
5.837     -76.121     305.1550326     -40.8857691
5.837     -75.971     305.1836526     -41.0342039
5.837     -75.821     305.2124019     -41.1826315
5.837     -75.671     305.2412819     -41.3310520
5.837     -75.521     305.2702937     -41.4794653
5.837     -75.371     305.2994387     -41.6278712
5.837     -75.221     305.3287182     -41.7762697
5.837     -75.071     305.3581335     -41.9246607
5.837     -74.921     305.3876860     -42.0730442
5.837     -74.771     305.4173769     -42.2214201
5.837     -74.621     305.4472078     -42.3697883
5.837     -74.471     305.4771798     -42.5181488
5.837     -74.321     305.5072946     -42.6665013
5.837     -74.171     305.5375534     -42.8148460
5.837     -74.021     305.5679577     -42.9631826
5.837     -73.871     305.5985090     -43.1115112
5.837     -73.721     305.6292087     -43.2598316
5.837     -73.571     305.6600584     -43.4081437
5.837     -73.421     305.6910595     -43.5564476
5.837     -73.271     305.7222136     -43.7047430
5.837     -73.121     305.7535221     -43.8530298
5.837     -72.971     305.7849868     -44.0013081
5.837     -72.821     305.8166091     -44.1495778
5.837     -72.671     305.8483908     -44.2978386
5.837     -72.521     305.8803333     -44.4460906
5.837     -72.371     305.9124383     -44.5943337
5.837     -72.221     305.9447076     -44.7425677
5.837     -72.071     305.9771427     -44.8907926
5.837     -71.921     306.0097455     -45.0390082
5.837     -71.771     306.0425176     -45.1872146
5.837     -71.621     306.0754608     -45.3354115
5.837     -71.471     306.1085769     -45.4835989
5.837     -71.321     306.1418676     -45.6317766
5.837     -71.171     306.1753349     -45.7799447
5.837     -71.021     306.2089805     -45.9281029
5.837     -70.871     306.2428063     -46.0762512
5.837     -70.721     306.2768142     -46.2243895
5.837     -70.571     306.3110061     -46.3725176
5.837     -70.421     306.3453840     -46.5206355
5.837     -70.271     306.3799498     -46.6687430
5.837     -70.121     306.4147056     -46.8168401
5.837     -69.971     306.4496534     -46.9649266
5.837     -69.821     306.4847951     -47.1130023
5.837     -69.671     306.5201330     -47.2610673
5.837     -69.521     306.5556691     -47.4091214
5.837     -69.371     306.5914055     -47.5571644
5.837     -69.221     306.6273444     -47.7051963
5.837     -69.071     306.6634880     -47.8532168
5.837     -68.921     306.6998385     -48.0012260
